Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Korea, Rep.",KOR,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,311600,287759,262727,269670,253578,240317,225389,212887,219515,217154,216260,223244,230791,220623,221684,220410,219281,216303,202981,195110
"Korea, Rep.",KOR,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,342687,313088,282863,294779,277246,262563,249390,238375,237477,233934,232014,236245,241601,233792,234209,232375,231099,227955,213872,205742
"Korea, Rep.",KOR,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,328174,310613,289486,269208,271476,255180,239995,225852,214935,216574,213158,216737,222356,227330,219904,220739,220646,219264,215864,206246
"Korea, Rep.",KOR,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,364231,341504,315096,290563,295205,276761,262458,249479,239065,235230,231266,232205,235535,238912,233117,232982,232672,231094,227472,217240
"Korea, Rep.",KOR,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,336765,325632,309196,290918,275608,269123,254346,239427,226264,217093,214435,214381,217471,221581,223801,220546,221085,220850,219181,215335
"Korea, Rep.",KOR,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,376675,361196,339748,316745,298194,291319,276460,262158,249564,239898,234434,231898,232677,234940,236150,233166,233399,232912,231008,226892
"Korea, Rep.",KOR,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,338776,333910,322637,307466,292271,281988,268185,253252,238805,226793,219439,215712,215858,218314,220741,220120,220912,221399,220989,219006
"Korea, Rep.",KOR,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,381501,373274,357551,337605,318330,305845,290969,275952,261854,249800,240956,234933,232810,233264,234276,233223,233602,233759,233072,230823
"Korea, Rep.",KOR,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,335609,336844,330589,319315,305655,293613,281337,266971,252101,238307,227517,220043,217242,217445,219098,219752,220417,221246,221647,221034
"Korea, Rep.",KOR,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,380191,379214,369241,353500,335400,319948,305582,290403,275442,261709,250268,240704,235715,233838,233785,233449,233579,233983,234038,233131
"Korea, Rep.",KOR,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,328667,335834,334444,326933,315912,303839,293631,280398,265698,251082,238015,226691,220907,218884,218972,219732,219889,220682,221515,221802
"Korea, Rep.",KOR,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,374226,380495,376289,364789,349387,333237,319894,305092,289834,275099,261807,248609,240744,236614,234800,234142,233622,233878,234282,234216
"Korea, Rep.",KOR,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,319352,330436,335597,331706,323194,312505,304377,293348,279396,264563,250279,236295,226134,221883,220466,220351,219761,219994,220881,221690
"Korea, Rep.",KOR,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,365090,376385,380165,372936,360275,345321,333373,319602,304599,289440,275011,259323,247251,240902,237446,235597,234193,233739,234096,234480
"Korea, Rep.",KOR,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,309067,321129,331755,335020,328882,319453,313145,304603,292999,278540,263657,248833,234856,225691,222798,221899,220391,219756,220034,220987
"Korea, Rep.",KOR,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,354262,367258,377921,379401,369516,355808,345553,333261,319306,304290,289315,272885,257155,246014,240991,238111,235670,234188,233774,234214
"Korea, Rep.",KOR,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,296353,309926,322469,332737,334354,326053,319933,313463,304761,292801,277924,263178,247682,233535,225183,223561,222023,220398,219687,219981
"Korea, Rep.",KOR,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,340458,355328,368820,379025,378566,366145,356070,345527,333146,319203,304263,288263,271092,255111,244705,240912,238291,235685,234102,233709
Kosovo,XKX,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age dependency ratio, old",SP.POP.DPND.OL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age dependency ratio, young",SP.POP.DPND.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Age dependency ratio (% of working-age population),SP.POP.DPND,42.7696910845167,42.1337202348169,41.2503949332216,40.2889856039376,39.5319875311657,39.1579654550559,37.5658149814458,36.3453409614996,35.440731622244,34.6116865511185,33.7159043626058,33.2334101681914,32.5292188506058,31.7200407145592,30.9916413859286,30.4176530071683,30.7858105638081,31.242064514125,31.7338393840785,32.159191039614
Kuwait,KWT,"Age dependency ratio, old",SP.POP.DPND.OL,2.25513678189245,2.38087675894772,2.52724213008803,2.69126280634304,2.85761027537456,3.01174096563527,2.96149305613913,2.890346833997,2.81145653366731,2.73604267041277,2.67102511605623,2.66079071353803,2.65924882038277,2.66852185606096,2.69869808339591,2.76340816713737,2.93218027527697,3.12679175343661,3.35983519387645,3.65266724153367
Kuwait,KWT,"Age dependency ratio, young",SP.POP.DPND.YG,40.5145543026242,39.7528434758692,38.7231528031336,37.5977227975946,36.6743772557912,36.1462244894206,34.6043219253066,33.4549941275026,32.6292750885767,31.8756438807057,31.0448792465496,30.5726194546533,29.8699700302231,29.0515188584982,28.2929433025327,27.6542448400309,27.8536302885311,28.1152727606884,28.3740041902021,28.5065237980803
Kuwait,KWT,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,25890,25544,23655,21209,19496,19362,20304,22692,25861,28844,30898,31829,31838,31115,30034,28920,28738,28491,28151,27649
Kuwait,KWT,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,23402,23180,22246,21181,20734,21376,22649,24909,27676,30276,32202,32752,32612,31944,31054,30198,29909,29637,29299,28751
Kuwait,KWT,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,23532,25029,22580,21240,20395,20610,19686,22712,24764,26804,28400,30669,30101,30290,30094,29600,29343,29535,29089,28472
Kuwait,KWT,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,23558,23141,22853,21839,21281,21634,21523,23928,25952,28005,29739,31798,31089,31280,31206,30934,30914,30744,30305,29610
Kuwait,KWT,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,21624,23040,23980,21118,20924,21398,20519,20204,23769,25088,26325,28493,30439,29417,29886,29879,29918,29511,29733,29102
Kuwait,KWT,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,23430,23209,22654,22196,21602,21759,21556,21821,24511,26108,27664,29697,31529,30514,31077,31296,31696,31507,31196,30501
Kuwait,KWT,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,20117,21373,22373,22935,21128,21778,21032,20637,20848,23668,24635,26629,28590,30113,29447,29808,30138,29974,29527,29544
Kuwait,KWT,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,23062,23033,22633,22105,21721,21763,21527,21634,22250,24551,25942,27875,29780,31297,30706,31330,32154,32332,31972,31389
Kuwait,KWT,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,18967,20000,20958,21703,22087,21807,21262,20886,20883,21551,23290,25054,26937,28598,29583,29436,30044,30132,29876,29542
Kuwait,KWT,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,22498,22652,22411,21995,21675,21658,21440,21454,21842,22792,24539,26314,28203,29900,31002,31081,32315,32885,32836,32311
Kuwait,KWT,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,18128,18898,19729,20538,21220,21539,21242,20968,20869,21183,22250,23747,25479,27166,28413,28816,29676,30016,29972,29777
Kuwait,KWT,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,21781,22103,22021,21729,21477,21456,21296,21275,21510,22158,23422,24996,26797,28568,29961,30592,32204,33173,33482,33212
Kuwait,KWT,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,17554,18028,18682,19452,20292,21028,21028,20900,20804,20903,21475,22670,24212,25830,27210,27996,29090,29655,29835,29812
Kuwait,KWT,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,20956,21439,21492,21330,21165,21168,21117,21092,21240,21672,22558,23894,25558,27315,28877,29909,31887,33204,33897,33948
Kuwait,KWT,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,17200,17355,17788,18459,19338,20328,20675,20738,20688,20690,20927,21783,23096,24605,26005,27028,28344,29110,29482,29654
Kuwait,KWT,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,20066,20714,20888,20824,20756,20807,20925,20935,21017,21308,21913,22979,24465,26154,27780,29077,31428,33062,34069,34487
Kuwait,KWT,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,17019,16906,17022,17543,18392,19495,20120,20537,20576,20525,20565,21150,22095,23455,24833,25963,27393,28445,28981,29309
Kuwait,KWT,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,19155,19887,20269,20280,20269,20384,20628,20835,20881,21043,21453,22283,23496,25069,26700,28141,30661,32831,34103,34800
Kuwait,KWT,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,16966,16679,16484,16685,17445,18582,19359,20118,20526,20464,20349,20785,21377,22341,23655,24850,26244,27520,28400,28851
Kuwait,KWT,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,18267,18967,19514,19768,19783,19911,20194,20601,20872,20928,21145,21809,22748,24044,25626,27145,29535,32133,34103,35010
Kuwait,KWT,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,17057,16613,16211,16059,16489,17592,18485,19420,20242,20566,20340,20614,21010,21540,22437,23656,24987,26297,27505,28353
Kuwait,KWT,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,17363,18037,18593,19086,19374,19477,19679,20151,20698,21012,21050,21509,22257,23242,24547,26085,28192,30820,33477,35239
Kyrgyz Republic,KGZ,Age dependency ratio (% of working-age population),SP.POP.DPND,67.9193312570811,66.2786127031575,64.4308525219298,62.3154467609325,60.0172784931348,57.726461022842,56.2372288550258,54.8231629369499,53.6720858947996,52.8928891856513,52.4862744439453,52.6300071601536,53.1464505267482,53.9526196520266,54.8953623497697,55.8485253530851,56.929944365299,57.7125099521305,58.340960969459,58.9875265373177
Kyrgyz Republic,KGZ,"Age dependency ratio, old",SP.POP.DPND.OL,9.24718428995772,9.30115652903427,9.36412734058704,9.36574900437643,9.21932369996737,8.90030505921693,8.55583256413304,8.11995827027345,7.66207916566866,7.2480496091834,6.89755550050872,6.75667185434139,6.66743687816347,6.64133986906114,6.67540483019773,6.75638376165581,6.83984418256896,6.95955764576802,7.11700397304888,7.31388420643632
Kyrgyz Republic,KGZ,"Age dependency ratio, young",SP.POP.DPND.YG,58.6721469671233,56.9774561741233,55.0667251813428,52.9496977565561,50.7979547931675,48.8261559636251,47.6813962908927,46.7032046666765,46.010006729131,45.6448395764679,45.5887189434366,45.8733353058122,46.4790136485847,47.3112797829655,48.2199575195719,49.0921415914293,50.09010018273,50.7529523063625,51.2239569964101,51.6736423308814
Kyrgyz Republic,KGZ,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,50260,49504,48580,47926,48097,49444,51830,55236,59360,63774,68115,72332,76475,79978,82151,82560,80532,76820,72286,68202
Kyrgyz Republic,KGZ,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,53480,52584,51416,50475,50397,51589,54023,57560,61890,66579,71258,75811,80360,84264,86732,87262,85143,81184,76316,71919
Kyrgyz Republic,KGZ,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,51241,49687,48546,47367,46947,47609,49505,51827,55173,58931,62812,67383,70753,74419,77225,78823,81702,77397,75378,73242
Kyrgyz Republic,KGZ,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,54246,52658,51254,49860,49241,49756,51647,54031,57482,61414,65549,70444,74116,78159,81281,83077,86298,81660,79524,77252
Kyrgyz Republic,KGZ,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,52309,50691,49007,47358,46465,46548,47764,49622,51941,55041,58420,62518,66668,69450,72662,75134,78471,81044,77058,76532
Kyrgyz Republic,KGZ,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,55127,53477,51749,49790,48739,48684,49901,51726,54084,57283,60848,65209,69679,72737,76267,78986,82679,85548,81229,80709
Kyrgyz Republic,KGZ,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,53425,51824,50031,48302,46562,46166,46762,47974,49770,52029,54877,58428,62240,65974,68470,71530,75103,78309,80462,78266
Kyrgyz Republic,KGZ,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,56081,54448,52621,50826,48801,48277,48889,50065,51816,54100,57081,60833,64914,68952,71692,75024,78947,82484,84878,82497
Kyrgyz Republic,KGZ,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,54550,53038,51228,49345,47643,46368,46409,47029,48214,49928,52119,55069,58450,61981,65323,68047,71666,75254,78223,79819
Kyrgyz Republic,KGZ,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,57065,55516,53679,51750,49935,48442,48522,49113,50239,51922,54173,57263,60860,64655,68267,71225,75171,79101,82367,84138
Kyrgyz Republic,KGZ,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,55644,54280,52535,50604,48708,47060,46618,46705,47326,48463,50084,52399,55274,58490,61762,64723,68226,71976,75478,78079
Kyrgyz Republic,KGZ,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,58036,56629,54860,52895,50911,49087,48710,48785,49347,50429,52051,54447,57484,60919,64434,67623,71421,75503,79331,82184
Kyrgyz Republic,KGZ,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,56667,55513,53893,52005,50030,48147,47293,46921,47031,47632,48711,50355,52691,55497,58567,61592,64821,68570,72355,75647
Kyrgyz Republic,KGZ,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,58950,57747,56101,54188,52144,50116,49360,48997,49059,49597,50641,52313,54758,57737,61016,64253,67729,71792,75908,79499
Kyrgyz Republic,KGZ,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,57579,56701,55264,53476,51526,49535,48340,47581,47254,47365,47937,48878,50639,52999,55755,58691,61486,65076,68982,72682
Kyrgyz Republic,KGZ,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,59766,58830,57365,55555,53550,51438,50378,49653,49293,49348,49868,50789,52611,55098,58024,61150,64132,68002,72232,76252
